上杉憲寛	上杉謙信
上杉憲寛	上杉顕定
上杉憲寛	上杉顕実
上杉憲寛	宇都宮成綱
上杉憲寛	山内上杉家
上杉憲寛	深谷上杉家
上杉憲寛	真里谷信政
上杉憲寛	足利政氏
上杉憲寛	足利晴氏
上杉憲寛	足利義明
上杉憲寛	足利高基
上杉憲房_(戦国時代)	上杉憲寛
上杉憲房_(戦国時代)	上杉憲政
上杉憲房_(戦国時代)	上杉憲盛
上杉憲房_(戦国時代)	上杉憲賢
上杉憲房_(戦国時代)	上杉景勝
上杉憲房_(戦国時代)	上杉朝興
上杉憲房_(戦国時代)	上杉謙信
上杉憲房_(戦国時代)	上杉顕定
上杉憲房_(戦国時代)	上杉顕実
上杉憲房_(戦国時代)	北条氏綱
上杉憲房_(戦国時代)	山内上杉家
上杉憲房_(戦国時代)	戦国大名
上杉憲房_(戦国時代)	武田信虎
上杉憲房_(戦国時代)	深谷上杉家
上杉憲房_(戦国時代)	足利成氏
上杉憲房_(戦国時代)	足利高基
上杉憲房_(戦国時代)	長尾為景
上杉憲政	上杉憲寛
上杉憲政	上杉憲房_(戦国時代)
上杉憲政	上杉憲盛
上杉憲政	上杉憲賢
上杉憲政	上杉景勝
上杉憲政	上杉朝定_(扇谷上杉家)
上杉憲政	上杉謙信
上杉憲政	上杉顕定
上杉憲政	上杉顕実
上杉憲政	今川義元
上杉憲政	佐竹義昭
上杉憲政	北条氏康
上杉憲政	山内上杉家
上杉憲政	村上義清
上杉憲政	横瀬氏
上杉憲政	武田信玄
上杉憲政	武田信虎
上杉憲政	武田勝頼
上杉憲政	深谷上杉家
上杉憲政	諏訪頼重_(戦国時代)
上杉憲政	足利晴氏
上杉憲政	足利義氏_(古河公方)
上杉憲政	足利高基
上杉憲政	里見義堯
上杉憲政	長尾氏
上杉憲盛	上杉憲政
上杉憲盛	上杉憲賢
上杉憲盛	上杉謙信
上杉憲盛	山内上杉家
上杉憲盛	深谷上杉家
上杉憲賢	上杉憲盛
上杉憲賢	北条氏康
上杉憲賢	山内上杉家
上杉憲賢	深谷上杉家
上杉房能	上杉定実
上杉房能	上杉顕定
上杉房能	山内上杉家
上杉房能	山本寺上杉家
上杉房能	長尾為景
上杉房能	長尾能景
上杉持朝	三浦義同
上杉持朝	上杉憲勝
上杉持朝	上杉朝定_(扇谷上杉家)
上杉持朝	上杉朝興
上杉持朝	上杉朝良
上杉持朝	足利成氏
上杉景勝	上杉憲寛
上杉景勝	上杉憲房_(戦国時代)
上杉景勝	上杉憲政
上杉景勝	上杉憲盛
上杉景勝	上杉憲賢
上杉景勝	上杉景勝
上杉景勝	上杉謙信
上杉景勝	上杉顕定
上杉景勝	上杉顕実
上杉景勝	伊達政宗
上杉景勝	佐竹義宣_(右京大夫)
上杉景勝	佐竹義重_(十八代当主)
上杉景勝	北条氏直
上杉景勝	大内義隆
上杉景勝	宇喜多秀家
上杉景勝	山内上杉家
上杉景勝	徳川家康
上杉景勝	最上義光
上杉景勝	武田信玄
上杉景勝	武田勝頼
上杉景勝	毛利輝元
上杉景勝	深谷上杉家
上杉景勝	真田昌幸
上杉景勝	織田信長
上杉景勝	蘆名盛氏
上杉景勝	蘆名盛隆
上杉景勝	豊臣秀吉
上杉景勝	長尾晴景
上杉景勝	長尾氏
上杉景勝	長尾為景
上杉景勝	長尾能景
上杉朝定_(扇谷上杉家)	上杉憲勝
上杉朝定_(扇谷上杉家)	上杉憲政
上杉朝定_(扇谷上杉家)	上杉持朝
上杉朝定_(扇谷上杉家)	上杉朝興
上杉朝定_(扇谷上杉家)	上杉朝良
上杉朝定_(扇谷上杉家)	上杉謙信
上杉朝定_(扇谷上杉家)	今川義元
上杉朝定_(扇谷上杉家)	北条氏康
上杉朝定_(扇谷上杉家)	北条氏綱
上杉朝定_(扇谷上杉家)	山内上杉家
上杉朝定_(扇谷上杉家)	戦国大名
上杉朝定_(扇谷上杉家)	足利晴氏
上杉朝興	上杉憲勝
上杉朝興	上杉憲房_(戦国時代)
上杉朝興	上杉持朝
上杉朝興	上杉朝定_(扇谷上杉家)
上杉朝興	上杉朝良
上杉朝興	北条氏康
上杉朝興	北条氏綱
上杉朝興	山内上杉家
上杉朝興	戦国大名
上杉朝興	武田信玄
上杉朝興	武田信虎
上杉朝興	真里谷恕鑑
上杉朝良	三浦義同
上杉朝良	上杉憲勝
上杉朝良	上杉憲房_(戦国時代)
上杉朝良	上杉持朝
上杉朝良	上杉朝定_(扇谷上杉家)
上杉朝良	上杉朝興
上杉朝良	上杉謙信
上杉朝良	上杉顕定
上杉朝良	今川氏親
上杉朝良	北条早雲
上杉朝良	山内上杉家
上杉朝良	長尾氏
上杉朝良	長尾為景
上杉朝良	長野業正
上杉謙信	三好義継
上杉謙信	三好長慶
上杉謙信	上杉定実
上杉謙信	上杉憲勝
上杉謙信	上杉憲寛
上杉謙信	上杉憲房_(戦国時代)
上杉謙信	上杉憲政
上杉謙信	上杉憲盛
上杉謙信	上杉憲賢
上杉謙信	上杉房能
上杉謙信	上杉景勝
上杉謙信	上杉謙信
上杉謙信	上杉顕定
上杉謙信	上杉顕実
上杉謙信	今川氏真
上杉謙信	今川義元
上杉謙信	伊達稙宗
上杉謙信	伊達輝宗
上杉謙信	佐竹義昭
上杉謙信	佐竹義重_(十八代当主)
上杉謙信	佐野昌綱
上杉謙信	北条氏康
上杉謙信	北条氏政
上杉謙信	大宝寺義増
上杉謙信	大宝寺義興
上杉謙信	宇都宮広綱
上杉謙信	小山秀綱
上杉謙信	小田氏治
上杉謙信	小笠原長時
上杉謙信	山内上杉家
上杉謙信	徳川家康
上杉謙信	戦国大名
上杉謙信	朝倉義景
上杉謙信	村上氏
上杉謙信	村上義清
上杉謙信	松永久秀
上杉謙信	武田信玄
上杉謙信	毛利氏
上杉謙信	毛利輝元
上杉謙信	深谷上杉家
上杉謙信	畠山春王丸
上杉謙信	畠山氏
上杉謙信	畠山義続
上杉謙信	畠山義隆
上杉謙信	神保長職
上杉謙信	結城晴朝
上杉謙信	織田信長
上杉謙信	蘆名盛氏
上杉謙信	足利義氏_(古河公方)
上杉謙信	那須資胤
上杉謙信	里見義堯
上杉謙信	里見義弘
上杉謙信	長尾晴景
上杉謙信	長尾氏
上杉謙信	長尾為景
上杉謙信	長尾能景
上杉謙信	長野業正
上杉謙信	長野業盛
上杉顕定	上杉定実
上杉顕定	上杉憲寛
上杉顕定	上杉憲房_(戦国時代)
上杉顕定	上杉憲政
上杉顕定	上杉憲盛
上杉顕定	上杉憲賢
上杉顕定	上杉房能
上杉顕定	上杉景勝
上杉顕定	上杉朝良
上杉顕定	上杉謙信
上杉顕定	上杉顕実
上杉顕定	今川氏親
上杉顕定	北条早雲
上杉顕定	山内上杉家
上杉顕定	深谷上杉家
上杉顕定	足利成氏
上杉顕定	足利政氏
上杉顕定	足利高基
上杉顕定	長尾為景
上杉顕実	上杉憲寛
上杉顕実	上杉憲房_(戦国時代)
上杉顕実	上杉憲政
上杉顕実	上杉憲盛
上杉顕実	上杉憲賢
上杉顕実	上杉景勝
上杉顕実	上杉謙信
上杉顕実	上杉顕定
上杉顕実	佐竹義舜
上杉顕実	北条早雲
上杉顕実	宇都宮成綱
上杉顕実	小田政治
上杉顕実	山内上杉家
上杉顕実	深谷上杉家
上杉顕実	結城政朝
上杉顕実	足利成氏
上杉顕実	足利政氏
上杉顕実	足利高基
上田実親	三村元親
上田実親	三村家親
上田実親	戦国大名
上田実親	毛利氏
二本松家泰	二本松政国
二本松家泰	二本松晴国
二本松家泰	二本松村国
二本松家泰	二本松氏
二本松家泰	二本松義国
二本松家泰	二本松義氏
二本松家泰	二本松義継
二本松家泰	二本松義綱
二本松家泰	伊達稙宗
二本松政国	二本松家泰
二本松政国	二本松村国
二本松政国	二本松氏
二本松政国	二本松義国
二本松政国	二本松義氏
二本松政国	二本松義継
二本松政国	二本松義綱
二本松晴国	二本松家泰
二本松晴国	二本松政国
二本松晴国	二本松村国
二本松晴国	二本松氏
二本松晴国	二本松義国
二本松晴国	二本松義氏
二本松晴国	二本松義継
二本松晴国	二本松義綱
二本松村国	二本松家泰
二本松村国	二本松政国
二本松村国	二本松氏
二本松村国	二本松義国
二本松村国	二本松義氏
二本松村国	二本松義継
二本松村国	二本松義綱
二本松村国	伊達尚宗
二本松氏	上杉景勝
二本松氏	二本松家泰
二本松氏	二本松政国
二本松氏	二本松村国
二本松氏	二本松義国
二本松氏	二本松義氏
二本松氏	二本松義継
二本松氏	二本松義綱
二本松氏	伊達政宗
二本松氏	伊達晴宗
二本松氏	伊達稙宗
二本松氏	伊達輝宗
二本松氏	戦国大名
二本松氏	斯波氏
二本松氏	畠山氏
二本松氏	蘆名盛氏
二本松氏	蘆名義広
二本松義国	二本松家泰
二本松義国	二本松政国
二本松義国	二本松村国
二本松義国	二本松氏
二本松義国	二本松義氏
二本松義国	二本松義継
二本松義国	二本松義綱
二本松義国	伊達輝宗
二本松義国	田村清顕
二本松義国	田村隆顕
二本松義国	相馬氏
二本松義国	結城晴綱
二本松義国	蘆名盛氏
二本松義国	蘆名盛興
二本松義氏	二本松家泰
二本松義氏	二本松政国
二本松義氏	二本松村国
二本松義氏	二本松氏
二本松義氏	二本松義国
二本松義氏	二本松義継
二本松義氏	二本松義綱
二本松義氏	伊達晴宗
二本松義氏	伊達稙宗
二本松義氏	田村隆顕
二本松義継	二本松家泰
二本松義継	二本松政国
二本松義継	二本松村国
二本松義継	二本松氏
二本松義継	二本松義国
二本松義継	二本松義氏
二本松義継	二本松義綱
二本松義継	伊達政宗
二本松義継	伊達輝宗
二本松義継	田村清顕
二本松義綱	上杉景勝
二本松義綱	二本松家泰
二本松義綱	二本松政国
二本松義綱	二本松村国
二本松義綱	二本松氏
二本松義綱	二本松義国
二本松義綱	二本松義氏
二本松義綱	二本松義継
二本松義綱	伊達政宗
二本松義綱	伊達輝宗
二本松義綱	佐竹義重_(十八代当主)
二本松義綱	畠山義綱
二本松義綱	相馬義胤_(十六代当主)
二本松義綱	蘆名義広
二階堂晴行	二階堂氏
二階堂晴行	二階堂照行
二階堂晴行	二階堂行詮
二階堂晴行	伊達晴宗
二階堂晴行	白河結城氏
二階堂晴行	那須氏
二階堂氏	二階堂晴行
二階堂氏	二階堂照行
二階堂氏	二階堂盛義
二階堂氏	二階堂行親
二階堂氏	二階堂行詮
二階堂氏	伊達政宗
二階堂氏	伊達稙宗
二階堂氏	佐竹義宣_(右京大夫)
二階堂氏	岩城常隆
二階堂氏	戦国大名
二階堂氏	蘆名盛隆
二階堂氏	足利成氏
二階堂氏	足利政氏
二階堂氏	足利高基
二階堂照行	二階堂晴行
二階堂照行	二階堂氏
二階堂照行	二階堂盛義
二階堂照行	伊達稙宗
